artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,H_or_N
Peso Pluma & Anitta,Bellakeo,spotify:track:05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4,H
Xavi,La Victima,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,audio_features,5XVdHRf4CAJ2Jm0uMIy5qY,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,156346,4,H
Sabrina Carpenter,Feather,spotify:track:2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4,H
Lil Tecca,500lbs,spotify:track:6rjuKpPydT2SxN15TZpV7r,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,audio_features,6rjuKpPydT2SxN15TZpV7r,spotify:track:6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,144390,4,H
Karol G & Peso Pluma,Qlona,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798,4,H
Kane Brown,I Can Feel It,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,0.529,0.866,3,-5.816,0,0.0452,0.00281,0.00526,0.0287,0.55,116.004,audio_features,2eGvz6O6tVnh9nKiitDEhZ,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/tracks/2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/audio-analysis/2eGvz6O6tVnh9nKiitDEhZ,163600,4,H
Zach Bryan Featuring The War And Treaty,Hey Driver,spotify:track:4pCbJC43j3gSqG6Fen6upD,0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,audio_features,4pCbJC43j3gSqG6Fen6upD,spotify:track:4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/tracks/4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/audio-analysis/4pCbJC43j3gSqG6Fen6upD,227467,4,H
Taylor Swift,You're Losing Me (From The Vault),spotify:track:3CWq0pAKKTWb0K4yiglDc4,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,audio_features,3CWq0pAKKTWb0K4yiglDc4,spotify:track:3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,277832,4,H
George Birge,Mind On You,spotify:track:1eoapzLQuYBDRDaHQuxXc4,0.605,0.836,1,-4.94,1,0.0272,0.11,0.0,0.17,0.587,130.089,audio_features,1eoapzLQuYBDRDaHQuxXc4,spotify:track:1eoapzLQuYBDRDaHQuxXc4,https://api.spotify.com/v1/tracks/1eoapzLQuYBDRDaHQuxXc4,https://api.spotify.com/v1/audio-analysis/1eoapzLQuYBDRDaHQuxXc4,201923,4,H
Olivia Rodrigo,Can't Catch Me Now,spotify:track:5k2JedIFqTHfbM77hW0dGp,0.57,0.289,2,-15.599,1,0.0368,0.493,0.853,0.112,0.349,142.004,audio_features,5k2JedIFqTHfbM77hW0dGp,spotify:track:5k2JedIFqTHfbM77hW0dGp,https://api.spotify.com/v1/tracks/5k2JedIFqTHfbM77hW0dGp,https://api.spotify.com/v1/audio-analysis/5k2JedIFqTHfbM77hW0dGp,204718,4,H
Riley Green Featuring Luke Combs,Different 'Round Here,spotify:track:4l5w5qGInIhwfvpYmPIYdK,0.457,0.725,1,-5.979,1,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,audio_features,4l5w5qGInIhwfvpYmPIYdK,spotify:track:4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/tracks/4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/audio-analysis/4l5w5qGInIhwfvpYmPIYdK,174992,4,H
Maluma & Carin Leon,Segun Quien,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,6fNCrsrdIcgVd2aZZ0nnz4,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3,H
Morgan Wallen Featuring Eric Church,Man Made A Bar,spotify:track:73zawW1ttszLRgT9By826D,0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,audio_features,73zawW1ttszLRgT9By826D,spotify:track:73zawW1ttszLRgT9By826D,https://api.spotify.com/v1/tracks/73zawW1ttszLRgT9By826D,https://api.spotify.com/v1/audio-analysis/73zawW1ttszLRgT9By826D,191231,4,H
Grupo Frontera & Grupo Firme,El Amor de Su Vida,spotify:track:0O3U5iwTbiXCREMkvotJuN,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,audio_features,0O3U5iwTbiXCREMkvotJuN,spotify:track:0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,165848,4,H
310babii,Soak City (Do It),spotify:track:2EYdheS1WcwbBv8bRmbvvW,0.814,0.683,9,-7.042,1,0.179,0.0906,0.0,0.268,0.402,101.92,audio_features,2EYdheS1WcwbBv8bRmbvvW,spotify:track:2EYdheS1WcwbBv8bRmbvvW,https://api.spotify.com/v1/tracks/2EYdheS1WcwbBv8bRmbvvW,https://api.spotify.com/v1/audio-analysis/2EYdheS1WcwbBv8bRmbvvW,216648,4,H
"The Weeknd, JENNIE & Lily Rose Depp",One Of The Girls,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4,H
Jung Kook,Standing Next To You,spotify:track:2KslE17cAJNHTsI2MI0jb2,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4,H
Chayce Beckham,23,spotify:track:1uPlAdnaXBhCH8Yoj64zXh,0.553,0.723,0,-5.858,0,0.0303,0.0248,1.05e-06,0.252,0.616,88.007,audio_features,1uPlAdnaXBhCH8Yoj64zXh,spotify:track:1uPlAdnaXBhCH8Yoj64zXh,https://api.spotify.com/v1/tracks/1uPlAdnaXBhCH8Yoj64zXh,https://api.spotify.com/v1/audio-analysis/1uPlAdnaXBhCH8Yoj64zXh,186907,4,H
Bad Bunny & Feid,Perro Negro,spotify:track:7iQXYTyuG13aoeHxGG28Nh,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4,H
Carly Pearce Featuring Chris Stapleton,We Don't Fight Anymore,spotify:track:2dPwBKr5uJeCeyd5IoWi8W,0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,audio_features,2dPwBKr5uJeCeyd5IoWi8W,spotify:track:2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/tracks/2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/audio-analysis/2dPwBKr5uJeCeyd5IoWi8W,220146,4,H
Calle 24 x Chino Pacas x Fuerza Regida,Que Onda,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,audio_features,6uIIdjYTxxpWOyWuVXrKQO,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO,191467,3,H
Zach Bryan,Oklahoma Smokeshow,spotify:track:0OWhKvvsHptt6vnnNUSM9a,0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,audio_features,0OWhKvvsHptt6vnnNUSM9a,spotify:track:0OWhKvvsHptt6vnnNUSM9a,https://api.spotify.com/v1/tracks/0OWhKvvsHptt6vnnNUSM9a,https://api.spotify.com/v1/audio-analysis/0OWhKvvsHptt6vnnNUSM9a,211739,4,H
The Red Clay Strays,Wondering Why,spotify:track:1OG7o5af3ILKrFkp7pvvb0,0.524,0.209,4,-12.437,1,0.0405,0.85,0.0,0.173,0.347,148.59,audio_features,1OG7o5af3ILKrFkp7pvvb0,spotify:track:1OG7o5af3ILKrFkp7pvvb0,https://api.spotify.com/v1/tracks/1OG7o5af3ILKrFkp7pvvb0,https://api.spotify.com/v1/audio-analysis/1OG7o5af3ILKrFkp7pvvb0,232918,3,H
BigXthaPlug,Mmhmm,spotify:track:4QTlxavdQGUVitxAvQqqkU,0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,audio_features,4QTlxavdQGUVitxAvQqqkU,spotify:track:4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/tracks/4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/audio-analysis/4QTlxavdQGUVitxAvQqqkU,119016,4,H
Rod Wave,Great Gatsby,spotify:track:1TDjN4Y7YzMsB6srvvfTyM,0.699,0.551,1,-8.844,0,0.131,0.0513,9.45e-06,0.315,0.147,156.991,audio_features,1TDjN4Y7YzMsB6srvvfTyM,spotify:track:1TDjN4Y7YzMsB6srvvfTyM,https://api.spotify.com/v1/tracks/1TDjN4Y7YzMsB6srvvfTyM,https://api.spotify.com/v1/audio-analysis/1TDjN4Y7YzMsB6srvvfTyM,146752,4,H
Travis Scott Featuring Playboi Carti,FE!N,spotify:track:42VsgItocQwOQC3XWZ8JNA,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4,H
Olivia Rodrigo,Bad Idea Right?,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,0.627,0.879,9,-3.446,1,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,184784,4,H
"Peso Pluma, Junior H & Oscar Maydon",Rompe La Dompe,spotify:track:2OWv3lRR8PtOVuHWzQNRs2,0.757,0.642,2,-7.966,0,0.0369,0.607,0.0355,0.169,0.759,130.098,audio_features,2OWv3lRR8PtOVuHWzQNRs2,spotify:track:2OWv3lRR8PtOVuHWzQNRs2,https://api.spotify.com/v1/tracks/2OWv3lRR8PtOVuHWzQNRs2,https://api.spotify.com/v1/audio-analysis/2OWv3lRR8PtOVuHWzQNRs2,165635,3,H
Dylan Scott,Can't Have Mine,spotify:track:3jfywRZH6cB2iLyKqo4EZd,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,audio_features,3jfywRZH6cB2iLyKqo4EZd,spotify:track:3jfywRZH6cB2iLyKqo4EZd,https://api.spotify.com/v1/tracks/3jfywRZH6cB2iLyKqo4EZd,https://api.spotify.com/v1/audio-analysis/3jfywRZH6cB2iLyKqo4EZd,183087,4,H
Nicki Minaj Featuring Drake,Needle,spotify:track:7I7O0huqjKrXHX0aaLuO5B,0.552,0.213,5,-16.777,1,0.0387,0.577,0.0105,0.116,0.332,116.165,audio_features,7I7O0huqjKrXHX0aaLuO5B,spotify:track:7I7O0huqjKrXHX0aaLuO5B,https://api.spotify.com/v1/tracks/7I7O0huqjKrXHX0aaLuO5B,https://api.spotify.com/v1/audio-analysis/7I7O0huqjKrXHX0aaLuO5B,259893,4,H
Drake,Virginia Beach,spotify:track:3eP13S8D5m2cweMEg3ZDed,0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,audio_features,3eP13S8D5m2cweMEg3ZDed,spotify:track:3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/audio-analysis/3eP13S8D5m2cweMEg3ZDed,251095,4,H
Oliver Anthony Music,Rich Men North Of Richmond,spotify:track:78Du4CMFgnhdlG33gblkiP,0.678,0.264,10,-12.384,1,0.0622,0.753,0.0,0.302,0.528,121.722,audio_features,78Du4CMFgnhdlG33gblkiP,spotify:track:78Du4CMFgnhdlG33gblkiP,https://api.spotify.com/v1/tracks/78Du4CMFgnhdlG33gblkiP,https://api.spotify.com/v1/audio-analysis/78Du4CMFgnhdlG33gblkiP,187244,4,H
Noah Kahan With Hozier,Northern Attitude,spotify:track:3BqvSMpXIXHuLUFQgXL4K5,0.489,0.65,3,-8.024,1,0.055,0.131,6.93e-05,0.106,0.273,121.92,audio_features,3BqvSMpXIXHuLUFQgXL4K5,spotify:track:3BqvSMpXIXHuLUFQgXL4K5,https://api.spotify.com/v1/tracks/3BqvSMpXIXHuLUFQgXL4K5,https://api.spotify.com/v1/audio-analysis/3BqvSMpXIXHuLUFQgXL4K5,267256,4,H
Taylor Swift,Now That We Don't Talk (Taylor's Version) [From The Vault],spotify:track:5QUIK7ZtziW8kGWo8RqopF,0.8,0.501,0,-9.332,1,0.034,0.16,7.14e-05,0.0874,0.0831,110.013,audio_features,5QUIK7ZtziW8kGWo8RqopF,spotify:track:5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/tracks/5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/audio-analysis/5QUIK7ZtziW8kGWo8RqopF,146437,4,H
"Juice WRLD, Eminem & benny blanco",Lace It,spotify:track:4qmG24ebshLXtKu9HIShBP,0.773,0.597,2,-7.138,1,0.309,0.194,0.0,0.22,0.305,160.101,audio_features,4qmG24ebshLXtKu9HIShBP,spotify:track:4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/tracks/4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/audio-analysis/4qmG24ebshLXtKu9HIShBP,217527,4,H
Karol G,Mi Ex Tenia Razon,spotify:track:54zcJnb3tp9c5OVKREZ1Is,0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,audio_features,54zcJnb3tp9c5OVKREZ1Is,spotify:track:54zcJnb3tp9c5OVKREZ1Is,https://api.spotify.com/v1/tracks/54zcJnb3tp9c5OVKREZ1Is,https://api.spotify.com/v1/audio-analysis/54zcJnb3tp9c5OVKREZ1Is,154375,4,H
Tate McRae,Run For The Hills,spotify:track:51hyZpbJlIgZIaX3TtMxmu,0.544,0.831,8,-3.578,1,0.0941,0.543,0.0,0.118,0.233,130.005,audio_features,51hyZpbJlIgZIaX3TtMxmu,spotify:track:51hyZpbJlIgZIaX3TtMxmu,https://api.spotify.com/v1/tracks/51hyZpbJlIgZIaX3TtMxmu,https://api.spotify.com/v1/audio-analysis/51hyZpbJlIgZIaX3TtMxmu,143940,4,H
Drake Featuring SZA,Slime You Out,spotify:track:3RaCGXCiiMufRPoexXxGkV,0.483,0.408,5,-9.243,0,0.0502,0.508,0.0,0.259,0.105,88.88,audio_features,3RaCGXCiiMufRPoexXxGkV,spotify:track:3RaCGXCiiMufRPoexXxGkV,https://api.spotify.com/v1/tracks/3RaCGXCiiMufRPoexXxGkV,https://api.spotify.com/v1/audio-analysis/3RaCGXCiiMufRPoexXxGkV,310491,3,H
*NSYNC,Better Place,spotify:track:1bHnRc60O1N0l3PbHjaKyK,0.579,0.556,4,-6.277,0,0.0511,0.0214,0.0,0.0904,0.558,116.943,audio_features,1bHnRc60O1N0l3PbHjaKyK,spotify:track:1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/tracks/1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/audio-analysis/1bHnRc60O1N0l3PbHjaKyK,216667,4,H
Zach Bryan,"Burn, Burn, Burn",spotify:track:5jfhLCSIFUO4ndzNRh4w4G,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,audio_features,5jfhLCSIFUO4ndzNRh4w4G,spotify:track:5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/tracks/5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/audio-analysis/5jfhLCSIFUO4ndzNRh4w4G,268856,4,H
Travis Scott,My Eyes,spotify:track:4kjI1gwQZRKNDkw1nI475M,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,audio_features,4kjI1gwQZRKNDkw1nI475M,spotify:track:4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/audio-analysis/4kjI1gwQZRKNDkw1nI475M,251250,4,H
Rod Wave Featuring 21 Savage,Turks & Caicos,spotify:track:40TPiJpvwGIyvPjJMDTKfy,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,audio_features,40TPiJpvwGIyvPjJMDTKfy,spotify:track:40TPiJpvwGIyvPjJMDTKfy,https://api.spotify.com/v1/tracks/40TPiJpvwGIyvPjJMDTKfy,https://api.spotify.com/v1/audio-analysis/40TPiJpvwGIyvPjJMDTKfy,235988,4,H
Zach Bryan,Tourniquet,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,0.593,0.397,6,-8.309,1,0.0329,0.684,7.44e-06,0.0982,0.32,76.703,audio_features,3EvZ03hGAFwGZ2Ebcu86YH,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,https://api.spotify.com/v1/tracks/3EvZ03hGAFwGZ2Ebcu86YH,https://api.spotify.com/v1/audio-analysis/3EvZ03hGAFwGZ2Ebcu86YH,189053,4,H
Junior H,Y Lloro,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-06,0.166,0.767,77.475,audio_features,6RcAHyC5sAUIbPTkhOQwd8,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8,https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8,179013,4,H
Sophie Ellis-Bextor,Murder On The Dancefloor,spotify:track:6yfU5QHRcUD4TG4P6tFXRS,0.577,0.526,4,-8.312,1,0.0477,0.808,0.0,0.0829,0.445,117.863,audio_features,6yfU5QHRcUD4TG4P6tFXRS,spotify:track:6yfU5QHRcUD4TG4P6tFXRS,https://api.spotify.com/v1/tracks/6yfU5QHRcUD4TG4P6tFXRS,https://api.spotify.com/v1/audio-analysis/6yfU5QHRcUD4TG4P6tFXRS,226227,4,H
Karol G,Amargura,spotify:track:505v13epFXodT9fVAJ6h8k,0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,audio_features,505v13epFXodT9fVAJ6h8k,spotify:track:505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/tracks/505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/audio-analysis/505v13epFXodT9fVAJ6h8k,170480,4,H
Lainey Wilson,Wildflowers And Wild Horses,spotify:track:6RWCvgNCEqXuVZYnDTPDEh,0.431,0.628,10,-6.259,0,0.0384,0.403,8.14e-06,0.272,0.277,118.016,audio_features,6RWCvgNCEqXuVZYnDTPDEh,spotify:track:6RWCvgNCEqXuVZYnDTPDEh,https://api.spotify.com/v1/tracks/6RWCvgNCEqXuVZYnDTPDEh,https://api.spotify.com/v1/audio-analysis/6RWCvgNCEqXuVZYnDTPDEh,250880,4,H
